,Show,EpId,ClipId,SEP28k-T,SEP28k-D,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords,filepath
11402,StutterTalk,25,125,test,test,0,0,0,0,3,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_125.wav
11403,StutterTalk,25,126,train,dev,0,0,1,0,0,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_126.wav
11404,StutterTalk,25,127,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_127.wav
11405,StutterTalk,25,128,train,dev,1,1,0,3,0,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_128.wav
11406,StutterTalk,25,129,train,dev,2,2,0,0,0,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_129.wav
11407,StutterTalk,25,130,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_130.wav
11408,StutterTalk,25,131,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_131.wav
11409,StutterTalk,25,132,train,dev,1,0,1,2,1,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_132.wav
11410,StutterTalk,25,133,train,dev,0,1,0,0,2,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_133.wav
11411,StutterTalk,25,134,train,dev,0,1,0,0,3,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_134.wav
11412,StutterTalk,25,135,train,dev,0,0,0,1,0,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_135.wav
11413,StutterTalk,25,136,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_136.wav
11414,StutterTalk,25,137,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_137.wav
11415,StutterTalk,25,138,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_138.wav
11416,StutterTalk,25,139,train,dev,0,1,0,0,2,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_139.wav
11417,StutterTalk,25,140,train,dev,0,1,0,2,3,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_140.wav
11418,StutterTalk,25,141,test,test,0,1,3,1,0,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_141.wav
11419,StutterTalk,25,142,test,test,0,1,3,2,0,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_142.wav
11420,StutterTalk,25,143,train,dev,0,1,0,0,1,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_143.wav
11421,StutterTalk,25,144,train,dev,1,1,0,1,1,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_144.wav
11422,StutterTalk,25,145,test,test,0,1,1,0,1,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_145.wav
11423,StutterTalk,25,146,test,test,0,0,1,2,0,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_146.wav
11424,StutterTalk,25,147,test,test,2,0,1,0,0,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_147.wav
11425,StutterTalk,25,148,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_148.wav
11426,StutterTalk,25,149,test,test,0,1,0,0,2,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_149.wav
11427,StutterTalk,25,150,test,test,0,0,0,2,1,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_150.wav
11428,StutterTalk,25,151,test,test,0,1,0,0,2,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_151.wav
11429,StutterTalk,25,152,test,test,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_152.wav
11430,StutterTalk,25,153,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_153.wav
11431,StutterTalk,25,154,train,dev,0,1,0,0,2,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_154.wav
11432,StutterTalk,25,155,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_155.wav
11433,StutterTalk,25,156,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_156.wav
11434,StutterTalk,25,157,test,test,0,0,0,3,0,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_157.wav
11435,StutterTalk,25,158,test,test,0,0,0,3,1,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_158.wav
11436,StutterTalk,25,159,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_159.wav
11437,StutterTalk,25,160,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_160.wav
11438,StutterTalk,25,161,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_161.wav
11439,StutterTalk,25,162,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_162.wav
11440,StutterTalk,25,163,train,dev,1,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_163.wav
11441,StutterTalk,25,164,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_164.wav
11442,StutterTalk,25,165,test,test,0,0,0,2,0,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_165.wav
11443,StutterTalk,25,166,test,test,0,0,0,1,1,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_166.wav
11444,StutterTalk,25,167,train,dev,1,1,1,0,0,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_167.wav
11445,StutterTalk,25,168,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_168.wav
11446,StutterTalk,25,169,test,test,0,0,0,0,2,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_169.wav
11447,StutterTalk,25,170,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_170.wav
11448,StutterTalk,25,171,test,test,0,0,0,3,3,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_171.wav
11449,StutterTalk,25,172,test,test,0,1,2,0,2,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_172.wav
11450,StutterTalk,25,173,test,test,0,2,0,0,2,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_173.wav
11451,StutterTalk,25,174,test,test,1,1,1,0,0,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_174.wav
11452,StutterTalk,25,175,test,test,0,2,1,0,0,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_175.wav
11453,StutterTalk,25,176,test,test,1,0,0,3,3,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_176.wav
11454,StutterTalk,25,177,test,test,0,0,0,3,3,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_177.wav
11455,StutterTalk,25,178,test,test,0,1,2,0,2,0,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_178.wav
11456,StutterTalk,25,179,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_179.wav
11457,StutterTalk,25,180,test,test,0,1,0,0,2,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_180.wav
11458,StutterTalk,25,181,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_181.wav
11459,StutterTalk,25,182,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_182.wav
11460,StutterTalk,25,183,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_183.wav
11461,StutterTalk,25,184,test,test,0,2,0,0,1,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_184.wav
11462,StutterTalk,25,185,test,test,1,1,0,0,3,1,SEP-28k_CLIP/StutterTalk/25/StutterTalk_25_185.wav
11463,StutterTalk,26,0,train,dev,0,1,0,2,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_0.wav
11464,StutterTalk,26,1,train,dev,0,0,0,0,3,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_1.wav
11465,StutterTalk,26,2,train,dev,0,0,0,1,3,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_2.wav
11466,StutterTalk,26,3,train,dev,0,0,0,0,2,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_3.wav
11467,StutterTalk,26,4,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_4.wav
11468,StutterTalk,26,5,test,test,0,0,0,2,1,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_5.wav
11469,StutterTalk,26,6,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_6.wav
11470,StutterTalk,26,7,train,dev,0,1,0,0,1,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_7.wav
11471,StutterTalk,26,8,train,dev,0,2,1,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_8.wav
11472,StutterTalk,26,9,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_9.wav
11473,StutterTalk,26,10,train,dev,0,3,0,0,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_10.wav
11474,StutterTalk,26,11,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_11.wav
11475,StutterTalk,26,12,test,test,0,3,1,0,1,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_12.wav
11476,StutterTalk,26,13,test,test,0,0,0,2,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_13.wav
11477,StutterTalk,26,14,test,test,0,0,0,3,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_14.wav
11478,StutterTalk,26,15,test,test,0,2,0,1,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_15.wav
11479,StutterTalk,26,16,test,test,0,2,0,1,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_16.wav
11480,StutterTalk,26,17,test,test,0,1,0,2,1,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_17.wav
11481,StutterTalk,26,18,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_18.wav
11482,StutterTalk,26,19,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_19.wav
11483,StutterTalk,26,20,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_20.wav
11484,StutterTalk,26,21,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_21.wav
11485,StutterTalk,26,22,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_22.wav
11486,StutterTalk,26,23,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_23.wav
11487,StutterTalk,26,24,train,dev,0,0,1,0,1,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_24.wav
11488,StutterTalk,26,25,train,dev,0,0,0,0,1,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_25.wav
11489,StutterTalk,26,26,test,test,0,0,0,0,2,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_26.wav
11490,StutterTalk,26,27,test,test,0,1,0,2,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_27.wav
11491,StutterTalk,26,28,test,test,0,2,0,0,1,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_28.wav
11492,StutterTalk,26,29,train,dev,0,1,1,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_29.wav
11493,StutterTalk,26,30,train,dev,1,2,2,0,3,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_30.wav
11494,StutterTalk,26,31,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_31.wav
11495,StutterTalk,26,32,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_32.wav
11496,StutterTalk,26,33,test,test,1,1,0,0,2,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_33.wav
11497,StutterTalk,26,34,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_34.wav
11498,StutterTalk,26,35,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_35.wav
11499,StutterTalk,26,36,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_36.wav
11500,StutterTalk,26,37,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_37.wav
11501,StutterTalk,26,38,train,dev,1,1,0,0,3,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_38.wav
11502,StutterTalk,26,39,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_39.wav
11503,StutterTalk,26,40,train,dev,1,1,0,1,2,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_40.wav
11504,StutterTalk,26,41,train,dev,0,0,0,1,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_41.wav
11505,StutterTalk,26,42,train,dev,0,0,0,0,1,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_42.wav
11506,StutterTalk,26,43,train,dev,0,1,0,0,2,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_43.wav
11507,StutterTalk,26,44,test,test,1,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_44.wav
11508,StutterTalk,26,45,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_45.wav
11509,StutterTalk,26,46,test,test,0,2,0,3,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_46.wav
11510,StutterTalk,26,47,test,test,0,1,1,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_47.wav
11511,StutterTalk,26,48,train,dev,0,0,1,0,1,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_48.wav
11512,StutterTalk,26,49,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_49.wav
11513,StutterTalk,26,50,train,dev,0,0,0,0,1,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_50.wav
11514,StutterTalk,26,51,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_51.wav
11515,StutterTalk,26,52,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_52.wav
11516,StutterTalk,26,53,train,dev,0,0,0,0,1,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_53.wav
11517,StutterTalk,26,54,train,dev,0,0,0,3,3,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_54.wav
11518,StutterTalk,26,55,train,dev,0,0,0,0,1,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_55.wav
11519,StutterTalk,26,56,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_56.wav
11520,StutterTalk,26,57,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_57.wav
11521,StutterTalk,26,58,train,dev,1,1,0,0,3,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_58.wav
11522,StutterTalk,26,59,train,dev,0,1,0,0,2,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_59.wav
11523,StutterTalk,26,60,test,test,1,2,2,0,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_60.wav
11524,StutterTalk,26,61,test,test,0,0,0,3,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_61.wav
11525,StutterTalk,26,62,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_62.wav
11526,StutterTalk,26,63,train,dev,0,0,0,3,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_63.wav
11527,StutterTalk,26,64,test,test,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_64.wav
11528,StutterTalk,26,65,test,test,0,0,1,1,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_65.wav
11529,StutterTalk,26,66,test,test,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_66.wav
11530,StutterTalk,26,67,test,test,1,0,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_67.wav
11531,StutterTalk,26,68,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_68.wav
11532,StutterTalk,26,69,test,test,1,0,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_69.wav
11533,StutterTalk,26,70,test,test,0,1,0,0,1,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_70.wav
11534,StutterTalk,26,71,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_71.wav
11535,StutterTalk,26,72,test,test,1,1,0,2,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_72.wav
11536,StutterTalk,26,73,test,test,0,0,2,1,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_73.wav
11537,StutterTalk,26,74,train,dev,2,1,0,0,2,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_74.wav
11538,StutterTalk,26,75,train,dev,0,2,0,0,1,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_75.wav
11539,StutterTalk,26,76,train,dev,1,0,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_76.wav
11540,StutterTalk,26,77,train,dev,0,0,0,0,1,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_77.wav
11541,StutterTalk,26,78,train,dev,0,0,0,0,2,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_78.wav
11542,StutterTalk,26,79,train,dev,0,2,0,0,3,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_79.wav
11543,StutterTalk,26,80,train,dev,1,0,0,0,1,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_80.wav
11544,StutterTalk,26,81,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_81.wav
11545,StutterTalk,26,82,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_82.wav
11546,StutterTalk,26,83,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_83.wav
11547,StutterTalk,26,84,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_84.wav
11548,StutterTalk,26,85,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_85.wav
11549,StutterTalk,26,86,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_86.wav
11550,StutterTalk,26,87,train,dev,0,0,0,1,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_87.wav
11551,StutterTalk,26,88,test,test,0,0,0,1,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_88.wav
11552,StutterTalk,26,89,test,test,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_89.wav
11553,StutterTalk,26,90,train,dev,0,1,0,0,1,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_90.wav
11554,StutterTalk,26,91,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_91.wav
11555,StutterTalk,26,92,test,test,0,1,0,2,2,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_92.wav
11556,StutterTalk,26,93,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_93.wav
11557,StutterTalk,26,94,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_94.wav
11558,StutterTalk,26,95,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_95.wav
11559,StutterTalk,26,96,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_96.wav
11560,StutterTalk,26,97,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_97.wav
11561,StutterTalk,26,98,train,dev,0,0,0,3,1,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_98.wav
11562,StutterTalk,26,99,train,dev,1,0,0,0,2,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_99.wav
11563,StutterTalk,26,100,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_100.wav
11564,StutterTalk,26,101,train,dev,1,1,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_101.wav
11565,StutterTalk,26,102,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_102.wav
11566,StutterTalk,26,103,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_103.wav
11567,StutterTalk,26,104,test,test,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_104.wav
11568,StutterTalk,26,105,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_105.wav
11569,StutterTalk,26,106,test,test,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_106.wav
11570,StutterTalk,26,107,test,test,1,1,1,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_107.wav
11571,StutterTalk,26,108,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_108.wav
11572,StutterTalk,26,109,train,dev,0,2,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_109.wav
11573,StutterTalk,26,110,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_110.wav
11574,StutterTalk,26,111,test,test,1,0,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_111.wav
11575,StutterTalk,26,112,train,dev,0,1,0,0,3,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_112.wav
11576,StutterTalk,26,113,train,dev,0,0,0,3,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_113.wav
11577,StutterTalk,26,114,train,dev,0,0,0,3,3,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_114.wav
11578,StutterTalk,26,115,train,dev,1,0,2,2,1,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_115.wav
11579,StutterTalk,26,116,train,dev,1,1,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_116.wav
11580,StutterTalk,26,117,test,test,0,2,1,0,1,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_117.wav
11581,StutterTalk,26,118,test,test,1,0,0,0,2,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_118.wav
11582,StutterTalk,26,119,test,test,1,1,0,0,3,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_119.wav
11583,StutterTalk,26,120,test,test,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_120.wav
11584,StutterTalk,26,121,test,test,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_121.wav
11585,StutterTalk,26,122,test,test,1,0,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_122.wav
11586,StutterTalk,26,123,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_123.wav
11587,StutterTalk,26,124,train,dev,0,0,0,0,3,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_124.wav
11588,StutterTalk,26,125,train,dev,0,1,0,0,1,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_125.wav
11589,StutterTalk,26,126,train,dev,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_126.wav
11590,StutterTalk,26,127,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_127.wav
11591,StutterTalk,26,128,train,dev,0,0,0,0,3,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_128.wav
11592,StutterTalk,26,129,train,dev,1,0,0,0,3,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_129.wav
11593,StutterTalk,26,130,train,dev,0,2,1,1,0,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_130.wav
11594,StutterTalk,26,131,train,dev,0,1,0,0,2,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_131.wav
11595,StutterTalk,26,132,test,test,0,1,0,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_132.wav
11596,StutterTalk,26,133,test,test,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_133.wav
11597,StutterTalk,26,134,test,test,0,0,0,1,2,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_134.wav
11598,StutterTalk,26,135,test,test,0,0,2,0,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_135.wav
11599,StutterTalk,26,136,test,test,1,2,3,2,3,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_136.wav
11600,StutterTalk,26,137,test,test,0,1,2,1,2,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_137.wav
11601,StutterTalk,26,138,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_138.wav
11602,StutterTalk,26,139,test,test,1,0,0,1,3,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_139.wav
11603,StutterTalk,26,140,test,test,0,1,0,2,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_140.wav
11604,StutterTalk,26,141,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_141.wav
11605,StutterTalk,26,142,test,test,0,1,0,0,3,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_142.wav
11606,StutterTalk,26,143,test,test,0,1,0,2,1,0,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_143.wav
11607,StutterTalk,26,144,test,test,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_144.wav
11608,StutterTalk,26,145,test,test,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_145.wav
11609,StutterTalk,26,146,test,test,0,0,0,0,0,3,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_146.wav
11610,StutterTalk,26,147,test,test,0,0,0,2,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_147.wav
11611,StutterTalk,26,148,test,test,0,0,0,2,0,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_148.wav
11612,StutterTalk,26,149,train,dev,0,1,0,0,0,2,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_149.wav
11613,StutterTalk,26,150,train,dev,0,2,0,0,1,1,SEP-28k_CLIP/StutterTalk/26/StutterTalk_26_150.wav
