,Show,EpId,ClipId,SEP28k-T,SEP28k-D,Prolongation,Block,SoundRep,WordRep,Interjection,NoStutteredWords
14292,StutterTalk,68,192,dev,train,0,2,0,0,3,1
14293,StutterTalk,68,193,dev,train,2,0,0,0,0,1
14294,StutterTalk,68,194,dev,train,0,1,0,0,0,2
14295,StutterTalk,68,195,dev,train,0,1,0,0,0,2
14296,StutterTalk,68,196,dev,train,0,1,0,0,1,2
14297,StutterTalk,68,197,dev,train,0,0,0,0,1,3
14298,StutterTalk,68,198,dev,train,0,1,0,0,3,2
14299,StutterTalk,68,199,dev,train,0,1,0,0,0,2
14300,StutterTalk,68,200,dev,train,0,2,0,0,2,1
14301,StutterTalk,68,201,dev,train,1,2,0,0,3,1
14302,StutterTalk,68,202,dev,train,2,0,0,1,3,1
14303,StutterTalk,68,203,dev,train,0,1,0,0,2,2
14304,StutterTalk,68,204,dev,train,1,0,0,0,3,3
14305,StutterTalk,68,205,dev,train,0,0,0,0,0,3
14306,StutterTalk,68,206,train,dev,0,0,0,0,0,3
14307,StutterTalk,68,207,dev,train,0,2,0,0,1,1
14308,StutterTalk,68,208,dev,train,0,0,0,0,0,3
14309,StutterTalk,68,209,dev,train,0,0,0,0,0,3
14310,StutterTalk,68,210,dev,train,1,1,0,0,2,2
14311,StutterTalk,68,211,dev,train,0,0,0,0,3,3
14312,StutterTalk,68,212,dev,train,2,0,0,0,3,1
14313,StutterTalk,68,213,dev,train,0,1,0,0,2,2
14314,StutterTalk,68,214,dev,train,0,1,0,0,0,2
14315,StutterTalk,68,215,dev,train,0,0,0,0,2,3
14316,StutterTalk,68,216,dev,train,0,1,0,0,3,2
14317,StutterTalk,68,217,train,dev,0,0,0,0,0,3
14318,StutterTalk,68,218,dev,train,0,1,0,0,2,2
14319,StutterTalk,68,219,dev,train,0,1,0,0,1,2
14320,StutterTalk,69,0,train,dev,0,1,0,0,0,2
14321,StutterTalk,69,1,dev,train,3,0,0,0,0,1
14322,StutterTalk,69,2,dev,train,0,0,0,0,0,3
14323,StutterTalk,69,3,train,dev,2,0,0,0,0,1
14324,StutterTalk,69,4,train,dev,1,0,0,0,0,2
14325,StutterTalk,69,5,train,dev,0,0,0,0,0,3
14326,StutterTalk,69,6,train,dev,0,0,0,0,0,3
14327,StutterTalk,69,7,dev,train,0,0,0,0,0,3
14328,StutterTalk,69,8,train,dev,0,0,3,0,1,0
14329,StutterTalk,69,9,dev,train,1,0,0,0,3,2
14330,StutterTalk,69,10,train,dev,3,0,0,0,1,0
14331,StutterTalk,69,11,dev,train,0,0,0,0,0,3
14332,StutterTalk,69,12,dev,train,3,2,0,0,0,0
14333,StutterTalk,69,13,dev,train,0,0,0,0,0,3
14334,StutterTalk,69,14,train,dev,0,1,0,0,0,2
14335,StutterTalk,69,15,dev,train,1,0,0,0,0,3
14336,StutterTalk,69,16,dev,train,0,0,0,0,0,3
14337,StutterTalk,69,17,dev,train,0,0,0,0,0,3
14338,StutterTalk,69,18,train,dev,0,0,0,0,0,3
14339,StutterTalk,69,19,dev,train,1,0,0,0,0,2
14340,StutterTalk,69,20,dev,train,1,0,0,0,0,3
14341,StutterTalk,69,21,dev,train,1,0,0,0,0,2
14342,StutterTalk,69,22,train,dev,1,1,2,0,0,0
14343,StutterTalk,69,23,dev,train,0,0,0,0,0,3
14344,StutterTalk,69,24,dev,train,0,0,0,0,0,3
14345,StutterTalk,69,25,dev,train,0,1,1,1,0,0
14346,StutterTalk,69,26,train,dev,3,0,0,0,1,0
14347,StutterTalk,69,27,dev,train,2,1,0,0,3,0
14348,StutterTalk,69,28,dev,train,0,0,0,3,0,0
14349,StutterTalk,69,29,dev,train,0,0,1,3,0,0
14350,StutterTalk,69,30,dev,train,0,0,0,0,0,3
14351,StutterTalk,69,31,dev,train,0,0,0,0,0,3
14352,StutterTalk,69,32,dev,train,1,0,0,0,0,2
14353,StutterTalk,69,33,dev,train,0,0,0,0,0,3
14354,StutterTalk,69,34,dev,train,0,0,0,0,0,3
14355,StutterTalk,69,35,dev,train,2,1,0,0,0,0
14356,StutterTalk,69,36,dev,train,0,1,0,3,0,0
14357,StutterTalk,69,37,train,dev,2,1,0,0,0,2
14358,StutterTalk,69,38,dev,train,0,0,0,0,0,3
14359,StutterTalk,69,39,dev,train,1,1,0,0,0,1
14360,StutterTalk,70,0,dev,train,1,0,0,0,0,2
14361,StutterTalk,70,1,dev,train,0,1,0,0,1,2
14362,StutterTalk,70,2,dev,train,0,0,0,0,2,3
14363,StutterTalk,70,3,dev,train,0,0,0,0,0,3
14364,StutterTalk,70,4,dev,train,1,0,0,0,0,2
14365,StutterTalk,70,5,dev,train,0,0,0,0,0,3
14366,StutterTalk,70,6,dev,train,1,0,0,1,3,1
14367,StutterTalk,70,7,dev,train,1,0,0,0,0,2
14368,StutterTalk,70,8,dev,train,0,0,0,0,0,3
14369,StutterTalk,70,9,dev,train,0,2,0,0,0,1
14370,StutterTalk,70,10,dev,train,0,0,0,0,0,3
14371,StutterTalk,70,11,dev,train,0,0,0,0,0,3
14372,StutterTalk,70,12,dev,train,1,1,0,0,0,3
14373,StutterTalk,70,13,dev,train,0,0,0,0,0,3
14374,StutterTalk,70,14,dev,train,0,0,0,0,0,3
14375,StutterTalk,70,15,dev,train,0,0,0,0,0,3
14376,StutterTalk,70,16,dev,train,0,0,0,0,0,3
14377,StutterTalk,70,17,dev,train,0,0,1,3,1,0
14378,StutterTalk,70,18,dev,train,3,0,1,0,0,0
14379,StutterTalk,70,19,dev,train,0,0,0,0,0,3
14380,StutterTalk,70,20,dev,train,0,0,0,0,0,3
14381,StutterTalk,70,21,dev,train,0,1,0,0,0,2
14382,StutterTalk,70,22,dev,train,0,0,0,1,0,2
14383,StutterTalk,70,23,dev,train,2,0,0,0,0,1
14384,StutterTalk,70,24,dev,train,0,1,0,0,0,2
14385,StutterTalk,70,25,dev,train,0,1,0,0,0,2
14386,StutterTalk,70,26,dev,train,0,1,1,2,2,1
14387,StutterTalk,70,27,dev,train,0,0,0,0,0,3
14388,StutterTalk,70,28,dev,train,1,0,0,0,0,2
14389,StutterTalk,70,29,dev,train,1,0,0,0,0,2
14390,StutterTalk,70,30,dev,train,1,0,1,0,0,2
14391,StutterTalk,70,31,dev,train,0,0,0,0,0,3
14392,StutterTalk,70,32,dev,train,3,0,0,0,0,0
14393,StutterTalk,70,33,dev,train,0,2,2,0,0,0
14394,StutterTalk,70,34,dev,train,0,0,0,0,0,3
14395,StutterTalk,70,35,dev,train,3,0,0,0,0,0
14396,StutterTalk,70,36,dev,train,0,2,0,0,0,2
14397,StutterTalk,70,37,dev,train,0,0,0,0,0,3
14398,StutterTalk,70,38,dev,train,0,0,0,0,0,3
14399,StutterTalk,70,39,dev,train,0,0,0,0,0,3
14400,StutterTalk,71,0,dev,train,0,0,0,0,0,3
14401,StutterTalk,71,1,dev,train,0,2,1,0,0,0
14402,StutterTalk,71,2,dev,train,0,1,1,0,0,1
14403,StutterTalk,71,3,dev,train,1,0,0,0,0,2
14404,StutterTalk,71,4,dev,train,3,0,2,0,1,0
14405,StutterTalk,71,5,test,test,1,0,0,0,3,2
14406,StutterTalk,71,6,test,test,0,1,0,0,0,2
14407,StutterTalk,71,7,test,test,0,0,0,0,3,3
14408,StutterTalk,71,8,test,test,0,2,0,0,0,1
14409,StutterTalk,71,9,dev,train,0,0,0,0,0,3
14410,StutterTalk,71,10,dev,train,0,1,0,0,0,2
14411,StutterTalk,71,11,test,test,0,1,0,0,0,2
14412,StutterTalk,71,12,test,test,0,0,0,0,1,3
14413,StutterTalk,71,13,test,test,0,2,0,0,0,1
14414,StutterTalk,71,14,dev,train,0,1,0,0,0,2
14415,StutterTalk,71,15,test,test,0,0,0,0,0,3
14416,StutterTalk,71,16,test,test,0,0,0,3,1,0
14417,StutterTalk,71,17,test,test,0,0,0,0,0,3
14418,StutterTalk,71,18,dev,train,0,3,2,1,0,0
14419,StutterTalk,71,19,dev,train,0,0,0,0,0,3
14420,StutterTalk,71,20,test,test,0,1,0,0,3,2
14421,StutterTalk,71,21,test,test,1,1,0,0,0,1
14422,StutterTalk,71,22,test,test,0,0,0,0,0,3
14423,StutterTalk,71,23,dev,train,2,0,0,0,1,1
14424,StutterTalk,71,24,test,test,0,1,0,0,0,2
14425,StutterTalk,71,25,test,test,0,1,0,0,0,2
14426,StutterTalk,71,26,dev,train,0,1,0,0,3,2
14427,StutterTalk,71,27,dev,train,0,2,1,0,0,0
14428,StutterTalk,71,28,test,test,2,1,3,1,1,0
14429,StutterTalk,71,29,dev,train,3,1,0,0,0,0
14430,StutterTalk,71,30,dev,train,3,0,0,0,0,1
14431,StutterTalk,71,31,dev,train,1,0,0,0,0,2
14432,StutterTalk,71,32,dev,train,0,2,0,0,3,1
14433,StutterTalk,71,33,dev,train,2,1,0,0,3,1
14434,StutterTalk,71,34,dev,train,0,0,0,1,0,2
14435,StutterTalk,71,35,test,test,0,0,0,0,1,3
14436,StutterTalk,71,36,dev,train,0,0,0,0,0,3
14437,StutterTalk,71,37,test,test,0,0,0,0,0,3
14438,StutterTalk,71,38,test,test,1,0,0,0,1,2
14439,StutterTalk,71,39,test,test,0,1,0,0,0,2
14440,StutterTalk,72,0,dev,train,0,0,0,0,0,3
14441,StutterTalk,72,1,dev,train,2,0,0,0,0,2
14442,StutterTalk,72,2,dev,train,1,1,2,1,0,0
14443,StutterTalk,72,3,train,dev,1,0,1,0,0,2
14444,StutterTalk,72,4,dev,train,0,0,0,0,0,3
14445,StutterTalk,72,5,dev,train,0,0,0,0,0,3
14446,StutterTalk,72,6,dev,train,0,1,0,0,0,2
14447,StutterTalk,72,7,train,dev,3,0,0,0,0,0
14448,StutterTalk,72,8,train,dev,1,0,0,0,0,3
14449,StutterTalk,72,9,train,dev,0,0,0,0,0,3
14450,StutterTalk,72,10,train,dev,0,2,1,0,0,0
14451,StutterTalk,72,11,train,dev,0,0,0,0,0,3
14452,StutterTalk,72,12,train,dev,0,2,2,0,0,0
14453,StutterTalk,72,13,train,dev,0,0,0,0,0,3
14454,StutterTalk,72,14,train,dev,0,1,0,3,0,0
14455,StutterTalk,72,15,train,dev,0,1,0,0,0,2
14456,StutterTalk,72,16,train,dev,0,0,0,3,0,0
14457,StutterTalk,72,17,train,dev,1,0,0,0,0,2
14458,StutterTalk,72,18,dev,train,1,0,0,0,0,2
14459,StutterTalk,72,19,dev,train,3,0,0,0,0,0
14460,StutterTalk,72,20,dev,train,0,1,0,0,3,2
14461,StutterTalk,72,21,train,dev,3,1,0,0,0,0
14462,StutterTalk,72,22,train,dev,0,1,0,0,1,2
14463,StutterTalk,72,23,train,dev,0,0,0,0,1,3
14464,StutterTalk,72,24,dev,train,2,0,0,0,0,1
14465,StutterTalk,72,25,dev,train,3,1,1,0,0,0
14466,StutterTalk,72,26,dev,train,3,0,0,0,0,0
14467,StutterTalk,72,27,dev,train,0,0,0,0,0,3
14468,StutterTalk,72,28,dev,train,0,0,0,0,3,3
14469,StutterTalk,72,29,train,dev,0,0,0,0,0,3
14470,StutterTalk,72,30,train,dev,2,1,0,0,0,0
14471,StutterTalk,72,31,train,dev,0,1,3,0,0,0
14472,StutterTalk,72,32,train,dev,0,2,2,1,0,0
14473,StutterTalk,72,33,train,dev,0,1,0,0,0,2
14474,StutterTalk,72,34,train,dev,1,0,0,3,1,0
14475,StutterTalk,72,35,train,dev,0,0,0,3,1,0
14476,StutterTalk,72,36,train,dev,1,0,3,0,0,0
14477,StutterTalk,72,37,train,dev,0,1,2,1,0,0
14478,StutterTalk,72,38,train,dev,3,2,0,0,0,0
14479,StutterTalk,72,39,train,dev,3,0,0,0,3,0
14480,StutterTalk,72,40,train,dev,0,1,0,0,0,2
14481,StutterTalk,72,41,dev,train,0,3,0,0,0,0
14482,StutterTalk,72,42,dev,train,0,1,0,3,0,0
14483,StutterTalk,72,43,train,dev,0,1,0,0,0,2
14484,StutterTalk,72,44,dev,train,0,2,0,0,0,1
14485,StutterTalk,72,45,dev,train,0,3,2,0,0,0
14486,StutterTalk,72,46,dev,train,1,1,1,2,2,0
14487,StutterTalk,72,47,dev,train,1,2,0,0,0,0
14488,StutterTalk,72,48,train,dev,0,0,3,0,0,0
14489,StutterTalk,72,49,train,dev,1,3,0,0,0,0
14490,StutterTalk,72,50,train,dev,0,2,1,0,1,0
14491,StutterTalk,72,51,train,dev,1,1,3,0,0,0
14492,StutterTalk,72,52,train,dev,1,1,0,0,3,1
14493,StutterTalk,72,53,train,dev,0,0,0,0,0,3
14494,StutterTalk,72,54,train,dev,1,0,2,0,0,0
14495,StutterTalk,72,55,train,dev,0,0,0,0,0,3
14496,StutterTalk,72,56,train,dev,0,1,2,0,0,0
14497,StutterTalk,72,57,train,dev,0,0,0,0,0,3
14498,StutterTalk,72,58,train,dev,0,2,0,0,0,1
14499,StutterTalk,72,59,train,dev,0,1,0,0,0,2
14500,StutterTalk,72,60,dev,train,0,1,1,1,0,0
14501,StutterTalk,72,61,dev,train,1,1,0,0,0,1
14502,StutterTalk,72,62,train,dev,0,1,0,1,1,1
14503,StutterTalk,72,63,train,dev,0,0,0,3,0,0
14504,StutterTalk,72,64,train,dev,0,0,0,2,0,1
14505,StutterTalk,72,65,train,dev,0,0,0,2,0,1
14506,StutterTalk,72,66,train,dev,1,2,2,1,0,0
14507,StutterTalk,72,67,train,dev,0,2,2,0,1,1
14508,StutterTalk,72,68,train,dev,2,2,0,0,0,0
14509,StutterTalk,72,69,train,dev,1,1,0,0,0,2
14510,StutterTalk,72,70,dev,train,1,1,0,0,0,1
14511,StutterTalk,72,71,dev,train,1,0,0,0,0,2
14512,StutterTalk,72,72,dev,train,3,0,0,0,1,0
14513,StutterTalk,72,73,dev,train,2,1,0,0,0,0
14514,StutterTalk,72,74,dev,train,3,0,0,0,0,0
14515,StutterTalk,72,75,dev,train,0,1,0,0,3,2
14516,StutterTalk,72,76,dev,train,0,0,0,0,0,3
14517,StutterTalk,72,77,dev,train,0,0,2,0,0,1
14518,StutterTalk,72,78,dev,train,0,1,0,3,0,0
14519,StutterTalk,72,79,dev,train,0,1,0,0,2,2
14520,StutterTalk,72,80,dev,train,0,0,0,0,0,3
14521,StutterTalk,72,81,dev,train,1,2,2,0,0,0
14522,StutterTalk,72,82,train,dev,2,3,1,0,0,0
14523,StutterTalk,72,83,train,dev,1,0,0,0,0,3
14524,StutterTalk,72,84,train,dev,1,0,0,1,1,2
14525,StutterTalk,72,85,train,dev,0,1,1,0,0,1
14526,StutterTalk,72,86,train,dev,1,0,0,0,0,2
14527,StutterTalk,72,87,train,dev,0,0,0,0,0,3
14528,StutterTalk,72,88,train,dev,0,1,2,0,0,0
14529,StutterTalk,72,89,train,dev,1,1,0,2,0,0
14530,StutterTalk,72,90,train,dev,1,0,0,0,0,2
14531,StutterTalk,72,91,train,dev,1,0,0,0,1,2
14532,StutterTalk,72,92,train,dev,1,1,0,0,0,1
14533,StutterTalk,72,93,train,dev,0,0,0,0,0,3
14534,StutterTalk,72,94,train,dev,0,0,0,3,0,0
14535,StutterTalk,72,95,train,dev,0,0,1,0,1,2
14536,StutterTalk,72,96,train,dev,2,0,0,0,3,1
14537,StutterTalk,72,97,train,dev,0,0,0,0,0,3
14538,StutterTalk,72,98,train,dev,0,1,0,3,0,0
14539,StutterTalk,72,99,train,dev,0,1,0,0,1,2
14540,StutterTalk,72,100,train,dev,0,0,0,0,0,3
14541,StutterTalk,72,101,dev,train,2,0,0,0,0,1
14542,StutterTalk,72,102,dev,train,0,1,0,3,0,0
14543,StutterTalk,72,103,dev,train,1,0,0,0,2,2
14544,StutterTalk,72,104,dev,train,1,1,0,0,0,1
14545,StutterTalk,72,105,dev,train,2,1,0,0,0,0
14546,StutterTalk,72,106,dev,train,0,0,0,1,3,2
14547,StutterTalk,72,107,dev,train,1,0,0,0,3,2
14548,StutterTalk,72,108,dev,train,0,0,0,0,2,3
14549,StutterTalk,72,109,dev,train,0,0,0,3,0,0
14550,StutterTalk,72,110,dev,train,1,0,1,0,0,1
14551,StutterTalk,72,111,dev,train,0,1,1,0,0,1
14552,StutterTalk,72,112,dev,train,1,1,1,0,3,1
14553,StutterTalk,72,113,dev,train,0,1,2,1,2,0
14554,StutterTalk,72,114,dev,train,0,0,0,0,0,3
14555,StutterTalk,72,115,dev,train,2,2,0,0,0,0
14556,StutterTalk,72,116,dev,train,1,2,1,0,0,0
14557,StutterTalk,72,117,dev,train,0,0,0,0,0,3
14558,StutterTalk,72,118,dev,train,0,1,0,0,0,2
14559,StutterTalk,72,119,train,dev,0,1,2,0,0,0
14560,StutterTalk,72,120,dev,train,0,0,1,0,0,2
14561,StutterTalk,72,121,dev,train,0,2,1,0,0,0
14562,StutterTalk,72,122,dev,train,0,0,0,0,0,3
14563,StutterTalk,72,123,dev,train,2,2,0,0,2,0
14564,StutterTalk,72,124,dev,train,1,1,0,0,0,1
14565,StutterTalk,72,125,dev,train,1,2,0,1,0,0
14566,StutterTalk,72,126,dev,train,0,2,2,0,0,0
14567,StutterTalk,72,127,dev,train,2,1,0,0,0,1
14568,StutterTalk,72,128,dev,train,1,2,0,0,1,1
14569,StutterTalk,72,129,dev,train,0,2,0,0,1,1
14570,StutterTalk,72,130,dev,train,1,0,0,0,0,2
14571,StutterTalk,72,131,dev,train,1,0,0,0,0,2
14572,StutterTalk,72,132,dev,train,0,1,0,0,0,2
14573,StutterTalk,72,133,dev,train,1,0,0,0,0,2
14574,StutterTalk,72,134,dev,train,1,2,0,0,0,0
14575,StutterTalk,72,135,dev,train,3,0,0,0,0,0
14576,StutterTalk,72,136,dev,train,3,0,0,0,0,0
14577,StutterTalk,72,137,dev,train,1,1,0,0,0,1
14578,StutterTalk,72,138,dev,train,0,0,0,0,0,3
14579,StutterTalk,72,139,dev,train,0,2,0,0,0,1
14580,StutterTalk,72,140,dev,train,0,1,0,0,2,2
14581,StutterTalk,72,141,train,dev,1,0,0,0,0,2
14582,StutterTalk,72,142,train,dev,0,2,1,0,1,0
14583,StutterTalk,72,143,train,dev,1,0,0,0,0,2
14584,StutterTalk,72,144,train,dev,3,0,0,0,0,1
14585,StutterTalk,72,145,train,dev,0,0,0,2,0,1
14586,StutterTalk,72,146,train,dev,2,0,0,0,0,1
14587,StutterTalk,72,147,train,dev,0,2,0,0,0,1
14588,StutterTalk,72,148,train,dev,0,1,0,0,0,2
14589,StutterTalk,72,149,train,dev,2,0,2,0,0,0
14590,StutterTalk,72,150,train,dev,0,0,0,0,0,3
14591,StutterTalk,72,151,train,dev,0,1,2,3,1,0
14592,StutterTalk,72,152,train,dev,0,2,1,0,0,0
14593,StutterTalk,72,153,train,dev,0,1,1,0,2,1
14594,StutterTalk,72,154,train,dev,0,0,0,0,0,3
14595,StutterTalk,72,155,train,dev,0,1,0,2,0,0
14596,StutterTalk,72,156,train,dev,0,0,0,0,0,3
14597,StutterTalk,72,157,train,dev,1,1,2,0,0,0
14598,StutterTalk,72,158,dev,train,1,1,0,0,0,1
14599,StutterTalk,72,159,dev,train,0,0,0,3,1,0
14600,StutterTalk,72,160,dev,train,1,1,0,1,0,1
14601,StutterTalk,72,161,dev,train,0,1,0,3,0,0
14602,StutterTalk,72,162,dev,train,0,1,0,1,0,1
14603,StutterTalk,72,163,dev,train,1,1,0,3,0,0
14604,StutterTalk,72,164,dev,train,3,0,0,1,1,0
14605,StutterTalk,72,165,dev,train,1,0,0,0,0,2
14606,StutterTalk,72,166,dev,train,1,0,1,0,0,1
14607,StutterTalk,72,167,dev,train,0,0,2,0,0,1
14608,StutterTalk,72,168,dev,train,1,1,0,0,0,2
14609,StutterTalk,72,169,dev,train,0,1,2,0,0,1
14610,StutterTalk,72,170,dev,train,3,1,0,0,0,0
14611,StutterTalk,72,171,dev,train,1,2,0,0,3,1
14612,StutterTalk,72,172,dev,train,0,0,0,0,0,3
14613,StutterTalk,72,173,dev,train,1,0,0,0,0,2
14614,StutterTalk,72,174,dev,train,1,1,0,0,1,1
14615,StutterTalk,72,175,dev,train,0,0,1,0,3,2
14616,StutterTalk,72,176,dev,train,0,1,1,0,3,1
14617,StutterTalk,72,177,dev,train,2,0,0,0,3,1
14618,StutterTalk,72,178,dev,train,1,0,0,0,0,2
14619,StutterTalk,72,179,dev,train,0,1,0,0,0,2
14620,StutterTalk,72,180,dev,train,2,1,0,0,3,0
14621,StutterTalk,72,181,train,dev,0,1,0,1,0,1
14622,StutterTalk,72,182,train,dev,0,1,0,2,0,1
14623,StutterTalk,72,183,train,dev,0,2,2,0,0,0
14624,StutterTalk,72,184,train,dev,0,0,0,3,0,0
14625,StutterTalk,72,185,train,dev,0,2,3,0,0,0
14626,StutterTalk,72,186,train,dev,0,1,0,0,0,2
14627,StutterTalk,72,187,train,dev,0,0,0,3,0,0
14628,StutterTalk,72,188,train,dev,0,0,0,3,2,0
14629,StutterTalk,72,189,train,dev,0,0,1,1,0,1
14630,StutterTalk,72,190,train,dev,0,1,0,0,0,2
14631,StutterTalk,72,191,dev,train,0,0,0,0,0,3
14632,StutterTalk,72,192,dev,train,0,2,0,0,0,1
14633,StutterTalk,72,193,dev,train,0,1,0,0,1,2
14634,StutterTalk,72,194,dev,train,0,0,0,1,0,2
14635,StutterTalk,72,195,dev,train,2,1,1,0,0,0
14636,StutterTalk,72,196,dev,train,0,0,0,0,0,3
14637,StutterTalk,72,197,dev,train,2,0,0,0,0,1
14638,StutterTalk,72,198,dev,train,2,2,2,0,0,0
14639,StutterTalk,72,199,dev,train,2,0,0,0,3,1
14640,StutterTalk,72,200,dev,train,1,3,2,0,0,0
14641,StutterTalk,73,0,dev,train,0,0,0,0,1,3
14642,StutterTalk,73,1,dev,train,0,2,0,0,1,1
14643,StutterTalk,73,2,dev,train,0,0,0,0,3,3
14644,StutterTalk,73,3,dev,train,0,0,0,0,2,3
14645,StutterTalk,73,4,dev,train,1,2,1,0,0,0
14646,StutterTalk,73,5,dev,train,0,2,1,0,3,1
14647,StutterTalk,73,6,dev,train,0,0,0,0,0,3
14648,StutterTalk,73,7,dev,train,1,1,0,0,3,1
14649,StutterTalk,73,8,dev,train,0,1,0,0,0,3
14650,StutterTalk,73,9,dev,train,0,0,0,0,0,3
14651,StutterTalk,73,10,dev,train,0,0,0,0,0,3
14652,StutterTalk,73,11,dev,train,0,1,0,0,0,2
14653,StutterTalk,73,12,dev,train,0,0,0,3,0,0
14654,StutterTalk,73,13,dev,train,0,0,0,0,3,3
14655,StutterTalk,73,14,dev,train,1,0,1,2,0,0
14656,StutterTalk,73,15,dev,train,1,1,0,0,0,2
14657,StutterTalk,73,16,dev,train,0,2,0,0,0,1
14658,StutterTalk,73,17,dev,train,1,0,0,0,2,2
14659,StutterTalk,73,18,dev,train,0,1,0,0,3,2
14660,StutterTalk,73,19,dev,train,0,0,0,0,0,3
14661,StutterTalk,73,20,dev,train,0,0,0,0,0,3
14662,StutterTalk,73,21,dev,train,0,0,0,2,3,1
14663,StutterTalk,73,22,dev,train,0,0,1,2,0,0
14664,StutterTalk,73,23,dev,train,0,1,0,3,2,0
14665,StutterTalk,73,24,dev,train,0,0,0,1,3,2
14666,StutterTalk,73,25,dev,train,0,0,0,0,3,3
14667,StutterTalk,73,26,dev,train,0,1,2,3,0,0
14668,StutterTalk,73,27,dev,train,0,1,0,0,1,2
14669,StutterTalk,73,28,dev,train,0,0,0,0,2,3
14670,StutterTalk,73,29,dev,train,0,0,0,0,0,3
14671,StutterTalk,73,30,dev,train,0,0,0,0,0,3
14672,StutterTalk,73,31,dev,train,0,0,0,0,0,3
14673,StutterTalk,73,32,dev,train,0,1,2,1,1,0
14674,StutterTalk,73,33,dev,train,0,2,0,0,2,1
14675,StutterTalk,73,34,dev,train,0,2,0,0,2,1
14676,StutterTalk,73,35,dev,train,0,0,0,0,0,3
14677,StutterTalk,73,36,dev,train,1,1,2,0,0,0
14678,StutterTalk,73,37,dev,train,0,1,0,1,0,1
14679,StutterTalk,73,38,dev,train,0,0,0,0,0,3
14680,StutterTalk,73,39,dev,train,1,1,0,0,0,1
14681,StutterTalk,74,0,test,test,0,0,0,0,3,3
14682,StutterTalk,74,1,test,test,1,0,0,0,2,2
14683,StutterTalk,74,2,test,test,0,0,1,1,1,1
14684,StutterTalk,74,3,test,test,0,1,0,0,0,2
14685,StutterTalk,74,4,test,test,0,1,0,0,0,2
14686,StutterTalk,74,5,test,test,0,1,0,0,1,2
14687,StutterTalk,74,6,test,test,0,1,2,0,0,0
14688,StutterTalk,74,7,test,test,0,0,0,0,0,3
14689,StutterTalk,74,8,test,test,0,0,0,0,3,3
14690,StutterTalk,74,9,test,test,0,2,0,0,3,1
14691,StutterTalk,74,10,test,test,1,1,0,0,2,1
14692,StutterTalk,74,11,test,test,0,1,2,0,1,0
14693,StutterTalk,74,12,dev,train,0,1,0,0,0,2
14694,StutterTalk,74,13,test,test,0,0,0,0,3,3
14695,StutterTalk,74,14,test,test,0,2,0,0,0,1
14696,StutterTalk,74,15,test,test,0,1,0,0,3,2
14697,StutterTalk,74,16,test,test,0,0,0,0,2,3
14698,StutterTalk,74,17,test,test,0,0,0,0,1,3
14699,StutterTalk,74,18,test,test,0,2,1,1,2,1
14700,StutterTalk,74,19,test,test,0,1,0,1,1,1
14701,StutterTalk,74,20,test,test,1,0,0,0,0,2
14702,StutterTalk,74,21,test,test,0,2,0,0,3,1
14703,StutterTalk,74,22,dev,train,0,0,0,0,1,3
14704,StutterTalk,74,23,dev,train,0,0,0,0,0,3
14705,StutterTalk,74,24,dev,train,0,0,0,0,0,3
14706,StutterTalk,74,25,test,test,0,2,0,2,2,0
14707,StutterTalk,74,26,test,test,0,0,0,0,0,3
14708,StutterTalk,74,27,dev,train,0,0,0,0,0,3
14709,StutterTalk,74,28,test,test,0,1,1,2,0,0
14710,StutterTalk,74,29,test,test,1,1,0,3,0,0
14711,StutterTalk,74,30,test,test,0,1,1,0,0,1
14712,StutterTalk,74,31,test,test,0,0,0,0,3,3
14713,StutterTalk,74,32,dev,train,0,0,0,0,0,3
14714,StutterTalk,74,33,test,test,0,1,1,1,1,0
14715,StutterTalk,74,34,test,test,0,2,2,0,0,0
14716,StutterTalk,74,35,test,test,0,0,0,0,0,3
14717,StutterTalk,74,36,test,test,0,0,0,0,3,3
14718,StutterTalk,74,37,test,test,0,0,0,1,1,2
14719,StutterTalk,74,38,test,test,1,0,0,0,3,2
14720,StutterTalk,74,39,test,test,1,0,0,0,3,2
14721,StutterTalk,75,0,dev,train,0,2,0,0,0,1
14722,StutterTalk,75,1,dev,train,1,1,0,0,0,1
14723,StutterTalk,75,2,dev,train,0,0,3,0,1,0
14724,StutterTalk,75,3,dev,train,0,1,0,0,1,2
14725,StutterTalk,75,4,dev,train,0,0,0,0,2,3
14726,StutterTalk,75,5,dev,train,0,0,0,0,2,3
14727,StutterTalk,75,6,dev,train,2,1,0,0,1,1
14728,StutterTalk,75,7,dev,train,2,1,1,0,0,0
14729,StutterTalk,75,8,dev,train,0,1,0,0,0,2
14730,StutterTalk,75,9,dev,train,3,0,1,0,0,0
14731,StutterTalk,75,10,dev,train,0,0,0,0,3,3
14732,StutterTalk,75,11,dev,train,0,0,0,0,0,3
14733,StutterTalk,75,12,dev,train,0,0,0,1,0,2
14734,StutterTalk,75,13,dev,train,2,0,0,0,3,1
14735,StutterTalk,75,14,dev,train,0,0,1,0,2,2
14736,StutterTalk,75,15,dev,train,0,0,0,0,1,3
14737,StutterTalk,75,16,dev,train,3,0,0,0,0,1
14738,StutterTalk,75,17,dev,train,0,2,1,0,0,0
14739,StutterTalk,75,18,dev,train,0,0,0,3,1,0
14740,StutterTalk,75,19,dev,train,0,0,0,0,0,3
14741,StutterTalk,75,20,dev,train,0,0,0,2,2,1
14742,StutterTalk,75,21,dev,train,0,0,0,0,3,3
